transaction_reference,property_full_address,property_state,transaction_type,transaction_start_date,date_of_transaction,closing_date,status,listing_price,final_price,legal_fees,other_expenses,participant_type,participant_email,participant_name,participant_role,commission_amount
T-NY-2018-0005,"326 Amy Greens, Brooklyn, NY",NY,Sale,2018-07-31,2018-09-25,,pending sale,967847.68,,,,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Seller Agent,
T-NY-2018-0005,"326 Amy Greens, Brooklyn, NY",NY,Sale,2018-07-31,2018-09-25,,pending sale,967847.68,,,,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Buyer,
T-NY-2018-0005,"326 Amy Greens, Brooklyn, NY",NY,Sale,2018-07-31,2018-09-25,,pending sale,967847.68,,,,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Buyer,
T-NY-2018-0005,"326 Amy Greens, Brooklyn, NY",NY,Sale,2018-07-31,2018-09-25,,pending sale,967847.68,,,,Client,mark.snow7495@example.com,"Snow, Mark",Seller,
T-NY-2018-0098,"144 Bell Avenue, Brooklyn, NY",NY,Rent,2018-08-23,2018-09-30,,cancelled rental,6092.05,,,,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Landlord Agent,
T-NY-2018-0098,"144 Bell Avenue, Brooklyn, NY",NY,Rent,2018-08-23,2018-09-30,,cancelled rental,6092.05,,,,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Tenant Agent,
T-NY-2018-0098,"144 Bell Avenue, Brooklyn, NY",NY,Rent,2018-08-23,2018-09-30,,cancelled rental,6092.05,,,,Client,roberto.yates4694@example.com,"Yates, Roberto",Landlord,
T-NY-2018-0098,"144 Bell Avenue, Brooklyn, NY",NY,Rent,2018-08-23,2018-09-30,,cancelled rental,6092.05,,,,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Tenant,
T-NJ-2018-0008,"544 Martin Hills, Hoboken, NJ",NJ,Sale,2018-08-14,2018-10-07,2018-10-28,sold,663528.44,660478.43,1198.3,1557.7,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Buyer Agent,15630.99
T-NJ-2018-0008,"544 Martin Hills, Hoboken, NJ",NJ,Sale,2018-08-14,2018-10-07,2018-10-28,sold,663528.44,660478.43,1198.3,1557.7,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Seller Agent,18247.97
T-NJ-2018-0008,"544 Martin Hills, Hoboken, NJ",NJ,Sale,2018-08-14,2018-10-07,2018-10-28,sold,663528.44,660478.43,1198.3,1557.7,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Buyer,
T-NJ-2018-0008,"544 Martin Hills, Hoboken, NJ",NJ,Sale,2018-08-14,2018-10-07,2018-10-28,sold,663528.44,660478.43,1198.3,1557.7,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Seller,
T-NY-2018-0003,"307 Candice Center, New York, NY",NY,Sale,2018-09-16,2018-11-01,2018-12-16,sold,1118779.29,1119170.96,2845.98,959.05,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Buyer Agent,22208.13
T-NY-2018-0003,"307 Candice Center, New York, NY",NY,Sale,2018-09-16,2018-11-01,2018-12-16,sold,1118779.29,1119170.96,2845.98,959.05,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Seller Agent,24910.49
T-NY-2018-0003,"307 Candice Center, New York, NY",NY,Sale,2018-09-16,2018-11-01,2018-12-16,sold,1118779.29,1119170.96,2845.98,959.05,Client,kyle.hall3355@example.com,"Hall, Kyle",Buyer,
T-NY-2018-0003,"307 Candice Center, New York, NY",NY,Sale,2018-09-16,2018-11-01,2018-12-16,sold,1118779.29,1119170.96,2845.98,959.05,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Seller,
T-NJ-2018-0103,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2018-10-13,2018-11-19,2018-12-02,rented,3406.72,3411.43,3190.31,865.87,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Landlord Agent,217.8
T-NJ-2018-0103,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2018-10-13,2018-11-19,2018-12-02,rented,3406.72,3411.43,3190.31,865.87,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Tenant Agent,220.79
T-NJ-2018-0103,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2018-10-13,2018-11-19,2018-12-02,rented,3406.72,3411.43,3190.31,865.87,Client,kristen.cox5628@example.com,"Cox, Kristen",Landlord,
T-NJ-2018-0103,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2018-10-13,2018-11-19,2018-12-02,rented,3406.72,3411.43,3190.31,865.87,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-CT-2019-0119,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-01,2019-02-06,,cancelled rental,4185.39,,,,Agent,vanessa.gomez6042@dreamhomes.com,"Gomez, Vanessa",Landlord Agent,
T-CT-2019-0119,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-01,2019-02-06,,cancelled rental,4185.39,,,,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Tenant Agent,
T-CT-2019-0119,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-01,2019-02-06,,cancelled rental,4185.39,,,,Client,kristen.cox5628@example.com,"Cox, Kristen",Landlord,
T-CT-2019-0119,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-01,2019-02-06,,cancelled rental,4185.39,,,,Client,eric.silva9746@example.com,"Silva, Eric",Tenant,
T-CT-2019-0119,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-01,2019-02-06,,cancelled rental,4185.39,,,,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-NY-2019-0018,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2019-01-01,2019-02-09,2019-03-24,sold,1386427.86,1391636.58,1620.52,1705.78,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Buyer Agent,35442.94
T-NY-2019-0018,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2019-01-01,2019-02-09,2019-03-24,sold,1386427.86,1391636.58,1620.52,1705.78,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Seller Agent,37867.58
T-NY-2019-0018,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2019-01-01,2019-02-09,2019-03-24,sold,1386427.86,1391636.58,1620.52,1705.78,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Buyer,
T-NY-2019-0018,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2019-01-01,2019-02-09,2019-03-24,sold,1386427.86,1391636.58,1620.52,1705.78,Client,blake.miller5098@example.com,"Miller, Blake",Buyer,
T-NY-2019-0018,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2019-01-01,2019-02-09,2019-03-24,sold,1386427.86,1391636.58,1620.52,1705.78,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Seller,
T-CT-2019-0134,"608 Jeffrey Gardens, Norwalk, CT",CT,Rent,2019-01-21,2019-02-17,2019-02-25,rented,4564.95,4549.76,3164.24,455.37,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Landlord Agent,255.85
T-CT-2019-0134,"608 Jeffrey Gardens, Norwalk, CT",CT,Rent,2019-01-21,2019-02-17,2019-02-25,rented,4564.95,4549.76,3164.24,455.37,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Tenant Agent,251.59
T-CT-2019-0134,"608 Jeffrey Gardens, Norwalk, CT",CT,Rent,2019-01-21,2019-02-17,2019-02-25,rented,4564.95,4549.76,3164.24,455.37,Client,mark.snow7495@example.com,"Snow, Mark",Landlord,
T-CT-2019-0134,"608 Jeffrey Gardens, Norwalk, CT",CT,Rent,2019-01-21,2019-02-17,2019-02-25,rented,4564.95,4549.76,3164.24,455.37,Client,roberto.yates4694@example.com,"Yates, Roberto",Tenant,
T-CT-2019-0121,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-26,2019-02-23,2019-03-10,rented,4636.16,4763.99,2987.87,1553.84,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Landlord Agent,235.2
T-CT-2019-0121,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-26,2019-02-23,2019-03-10,rented,4636.16,4763.99,2987.87,1553.84,Agent,vanessa.gomez6042@dreamhomes.com,"Gomez, Vanessa",Tenant Agent,286.06
T-CT-2019-0121,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-26,2019-02-23,2019-03-10,rented,4636.16,4763.99,2987.87,1553.84,Client,roberto.yates4694@example.com,"Yates, Roberto",Landlord,
T-CT-2019-0121,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-26,2019-02-23,2019-03-10,rented,4636.16,4763.99,2987.87,1553.84,Client,catherine.payne4177@example.com,"Payne, Catherine",Tenant,
T-CT-2019-0121,"566 Dalton Expressway, Stamford, CT",CT,Rent,2019-01-26,2019-02-23,2019-03-10,rented,4636.16,4763.99,2987.87,1553.84,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-CT-2019-0117,"749 David Mill, Greenwich, CT",CT,Rent,2019-03-08,2019-03-30,,expired,3412.87,,,,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Landlord Agent,
T-CT-2019-0117,"749 David Mill, Greenwich, CT",CT,Rent,2019-03-08,2019-03-30,,expired,3412.87,,,,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Tenant Agent,
T-CT-2019-0117,"749 David Mill, Greenwich, CT",CT,Rent,2019-03-08,2019-03-30,,expired,3412.87,,,,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Landlord,
T-NY-2019-0120,"180 Timothy Spring, Brooklyn, NY",NY,Rent,2019-02-26,2019-04-03,2019-04-08,rented,3927.67,3936.83,1117.63,1080.12,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Landlord Agent,166.29
T-NY-2019-0120,"180 Timothy Spring, Brooklyn, NY",NY,Rent,2019-02-26,2019-04-03,2019-04-08,rented,3927.67,3936.83,1117.63,1080.12,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,156.1
T-NY-2019-0120,"180 Timothy Spring, Brooklyn, NY",NY,Rent,2019-02-26,2019-04-03,2019-04-08,rented,3927.67,3936.83,1117.63,1080.12,Client,david.rodriguez7820@example.com,"Rodriguez, David",Landlord,
T-NY-2019-0120,"180 Timothy Spring, Brooklyn, NY",NY,Rent,2019-02-26,2019-04-03,2019-04-08,rented,3927.67,3936.83,1117.63,1080.12,Client,melissa.ross1428@example.com,"Ross, Melissa",Tenant,
T-NJ-2019-0016,"489 Stuart Drives, Jersey City, NJ",NJ,Sale,2019-02-16,2019-04-04,2019-05-15,sold,853157.82,842077.45,2964.43,1553.5,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Buyer Agent,18547.31
T-NJ-2019-0016,"489 Stuart Drives, Jersey City, NJ",NJ,Sale,2019-02-16,2019-04-04,2019-05-15,sold,853157.82,842077.45,2964.43,1553.5,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Seller Agent,16331.26
T-NJ-2019-0016,"489 Stuart Drives, Jersey City, NJ",NJ,Sale,2019-02-16,2019-04-04,2019-05-15,sold,853157.82,842077.45,2964.43,1553.5,Client,frank.tyler5524@example.com,"Tyler, Frank",Buyer,
T-NJ-2019-0016,"489 Stuart Drives, Jersey City, NJ",NJ,Sale,2019-02-16,2019-04-04,2019-05-15,sold,853157.82,842077.45,2964.43,1553.5,Client,erica.lynch3304@example.com,"Lynch, Erica",Seller,
T-CT-2019-0132,"640 Brian Avenue, Greenwich, CT",CT,Rent,2019-02-27,2019-04-10,2019-04-26,rented,4082.53,4138.92,1986.02,1686.46,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Landlord Agent,206.01
T-CT-2019-0132,"640 Brian Avenue, Greenwich, CT",CT,Rent,2019-02-27,2019-04-10,2019-04-26,rented,4082.53,4138.92,1986.02,1686.46,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Tenant Agent,204.29
T-CT-2019-0132,"640 Brian Avenue, Greenwich, CT",CT,Rent,2019-02-27,2019-04-10,2019-04-26,rented,4082.53,4138.92,1986.02,1686.46,Client,blake.miller5098@example.com,"Miller, Blake",Landlord,
T-CT-2019-0132,"640 Brian Avenue, Greenwich, CT",CT,Rent,2019-02-27,2019-04-10,2019-04-26,rented,4082.53,4138.92,1986.02,1686.46,Client,roberto.yates4694@example.com,"Yates, Roberto",Tenant,
T-CT-2019-0132,"640 Brian Avenue, Greenwich, CT",CT,Rent,2019-02-27,2019-04-10,2019-04-26,rented,4082.53,4138.92,1986.02,1686.46,Client,melissa.ross1428@example.com,"Ross, Melissa",Tenant,
T-NJ-2019-0030,"418 Brown Pike, Edgewater, NJ",NJ,Sale,2019-03-08,2019-04-21,,expired,944359.33,,,,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Buyer Agent,
T-NJ-2019-0030,"418 Brown Pike, Edgewater, NJ",NJ,Sale,2019-03-08,2019-04-21,,expired,944359.33,,,,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Seller Agent,
T-NJ-2019-0030,"418 Brown Pike, Edgewater, NJ",NJ,Sale,2019-03-08,2019-04-21,,expired,944359.33,,,,Client,jesse.kane9072@example.com,"Kane, Jesse",Seller,
T-CT-2019-0131,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2019-03-26,2019-05-06,2019-05-17,rented,4608.7,4574.92,2354.88,687.38,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Landlord Agent,338.21
T-CT-2019-0131,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2019-03-26,2019-05-06,2019-05-17,rented,4608.7,4574.92,2354.88,687.38,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Tenant Agent,293.15
T-CT-2019-0131,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2019-03-26,2019-05-06,2019-05-17,rented,4608.7,4574.92,2354.88,687.38,Client,catherine.payne4177@example.com,"Payne, Catherine",Landlord,
T-CT-2019-0131,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2019-03-26,2019-05-06,2019-05-17,rented,4608.7,4574.92,2354.88,687.38,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Tenant,
T-NJ-2019-0130,"444 Ryan Dale, Hoboken, NJ",NJ,Rent,2019-04-02,2019-05-06,2019-05-14,rented,3748.78,3719.08,2372.74,1532.3,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Landlord Agent,164.05
T-NJ-2019-0130,"444 Ryan Dale, Hoboken, NJ",NJ,Rent,2019-04-02,2019-05-06,2019-05-14,rented,3748.78,3719.08,2372.74,1532.3,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,167.11
T-NJ-2019-0130,"444 Ryan Dale, Hoboken, NJ",NJ,Rent,2019-04-02,2019-05-06,2019-05-14,rented,3748.78,3719.08,2372.74,1532.3,Client,david.rodriguez7820@example.com,"Rodriguez, David",Landlord,
T-NJ-2019-0130,"444 Ryan Dale, Hoboken, NJ",NJ,Rent,2019-04-02,2019-05-06,2019-05-14,rented,3748.78,3719.08,2372.74,1532.3,Client,chris.brewer3109@example.com,"Brewer, Chris",Tenant,
T-NY-2019-0026,"326 Amy Greens, Brooklyn, NY",NY,Sale,2019-03-28,2019-05-14,2019-06-28,sold,969081.29,967367.33,2377.96,778.3,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Buyer Agent,18776.16
T-NY-2019-0026,"326 Amy Greens, Brooklyn, NY",NY,Sale,2019-03-28,2019-05-14,2019-06-28,sold,969081.29,967367.33,2377.96,778.3,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Seller Agent,20680.1
T-NY-2019-0026,"326 Amy Greens, Brooklyn, NY",NY,Sale,2019-03-28,2019-05-14,2019-06-28,sold,969081.29,967367.33,2377.96,778.3,Client,travis.robinson7859@example.com,"Robinson, Travis",Buyer,
T-NY-2019-0026,"326 Amy Greens, Brooklyn, NY",NY,Sale,2019-03-28,2019-05-14,2019-06-28,sold,969081.29,967367.33,2377.96,778.3,Client,kristen.cox5628@example.com,"Cox, Kristen",Buyer,
T-NY-2019-0026,"326 Amy Greens, Brooklyn, NY",NY,Sale,2019-03-28,2019-05-14,2019-06-28,sold,969081.29,967367.33,2377.96,778.3,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Seller,
T-NY-2019-0128,"100 Anthony Field, Queens, NY",NY,Rent,2019-04-20,2019-05-17,2019-05-23,rented,5275.7,5320.94,1363.1,1421.97,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Landlord Agent,318.55
T-NY-2019-0128,"100 Anthony Field, Queens, NY",NY,Rent,2019-04-20,2019-05-17,2019-05-23,rented,5275.7,5320.94,1363.1,1421.97,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,377.87
T-NY-2019-0128,"100 Anthony Field, Queens, NY",NY,Rent,2019-04-20,2019-05-17,2019-05-23,rented,5275.7,5320.94,1363.1,1421.97,Client,jesse.kane9072@example.com,"Kane, Jesse",Landlord,
T-NY-2019-0128,"100 Anthony Field, Queens, NY",NY,Rent,2019-04-20,2019-05-17,2019-05-23,rented,5275.7,5320.94,1363.1,1421.97,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-CT-2019-0019,"740 Christopher Courts, New Haven, CT",CT,Sale,2019-03-29,2019-05-29,2019-07-02,sold,469275.76,466658.04,2405.8,517.98,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Buyer Agent,12625.88
T-CT-2019-0019,"740 Christopher Courts, New Haven, CT",CT,Sale,2019-03-29,2019-05-29,2019-07-02,sold,469275.76,466658.04,2405.8,517.98,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Seller Agent,12352.6
T-CT-2019-0019,"740 Christopher Courts, New Haven, CT",CT,Sale,2019-03-29,2019-05-29,2019-07-02,sold,469275.76,466658.04,2405.8,517.98,Client,jesse.kane9072@example.com,"Kane, Jesse",Buyer,
T-CT-2019-0019,"740 Christopher Courts, New Haven, CT",CT,Sale,2019-03-29,2019-05-29,2019-07-02,sold,469275.76,466658.04,2405.8,517.98,Client,kristen.cox5628@example.com,"Cox, Kristen",Buyer,
T-CT-2019-0019,"740 Christopher Courts, New Haven, CT",CT,Sale,2019-03-29,2019-05-29,2019-07-02,sold,469275.76,466658.04,2405.8,517.98,Client,travis.robinson7859@example.com,"Robinson, Travis",Seller,
T-NY-2019-0031,"314 Sawyer Common, Brooklyn, NY",NY,Sale,2019-04-02,2019-06-08,,cancelled sale,1248496.27,,,,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Buyer Agent,
T-NY-2019-0031,"314 Sawyer Common, Brooklyn, NY",NY,Sale,2019-04-02,2019-06-08,,cancelled sale,1248496.27,,,,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Seller Agent,
T-NY-2019-0031,"314 Sawyer Common, Brooklyn, NY",NY,Sale,2019-04-02,2019-06-08,,cancelled sale,1248496.27,,,,Client,eric.silva9746@example.com,"Silva, Eric",Buyer,
T-NY-2019-0031,"314 Sawyer Common, Brooklyn, NY",NY,Sale,2019-04-02,2019-06-08,,cancelled sale,1248496.27,,,,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Seller,
T-NJ-2019-0127,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2019-05-08,2019-06-13,,expired,3434.17,,,,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Landlord Agent,
T-NJ-2019-0127,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2019-05-08,2019-06-13,,expired,3434.17,,,,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Tenant Agent,
T-NJ-2019-0127,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2019-05-08,2019-06-13,,expired,3434.17,,,,Client,david.rodriguez7820@example.com,"Rodriguez, David",Landlord,
T-CT-2019-0118,"782 Prince Stream, Greenwich, CT",CT,Rent,2019-05-15,2019-06-23,2019-06-28,rented,4304.72,4241.76,2151.18,815.13,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Landlord Agent,253.78
T-CT-2019-0118,"782 Prince Stream, Greenwich, CT",CT,Rent,2019-05-15,2019-06-23,2019-06-28,rented,4304.72,4241.76,2151.18,815.13,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Tenant Agent,260.17
T-CT-2019-0118,"782 Prince Stream, Greenwich, CT",CT,Rent,2019-05-15,2019-06-23,2019-06-28,rented,4304.72,4241.76,2151.18,815.13,Client,travis.robinson7859@example.com,"Robinson, Travis",Landlord,
T-CT-2019-0118,"782 Prince Stream, Greenwich, CT",CT,Rent,2019-05-15,2019-06-23,2019-06-28,rented,4304.72,4241.76,2151.18,815.13,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NJ-2019-0122,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2019-06-05,2019-07-05,2019-07-10,rented,4003.27,4099.11,2507.57,1204.26,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Landlord Agent,169.23
T-NJ-2019-0122,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2019-06-05,2019-07-05,2019-07-10,rented,4003.27,4099.11,2507.57,1204.26,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Tenant Agent,182.82
T-NJ-2019-0122,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2019-06-05,2019-07-05,2019-07-10,rented,4003.27,4099.11,2507.57,1204.26,Client,blake.miller5098@example.com,"Miller, Blake",Landlord,
T-NJ-2019-0122,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2019-06-05,2019-07-05,2019-07-10,rented,4003.27,4099.11,2507.57,1204.26,Client,jesse.kane9072@example.com,"Kane, Jesse",Tenant,
T-NJ-2019-0122,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2019-06-05,2019-07-05,2019-07-10,rented,4003.27,4099.11,2507.57,1204.26,Client,travis.robinson7859@example.com,"Robinson, Travis",Tenant,
T-NJ-2019-0126,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-05,2019-07-08,2019-07-13,rented,3409.46,3400.68,1062.79,1281.26,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Landlord Agent,189.65
T-NJ-2019-0126,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-05,2019-07-08,2019-07-13,rented,3409.46,3400.68,1062.79,1281.26,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Tenant Agent,205.8
T-NJ-2019-0126,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-05,2019-07-08,2019-07-13,rented,3409.46,3400.68,1062.79,1281.26,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Landlord,
T-NJ-2019-0126,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-05,2019-07-08,2019-07-13,rented,3409.46,3400.68,1062.79,1281.26,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-NJ-2019-0129,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-12,2019-07-12,2019-07-25,rented,3083.05,3114.32,2444.88,351.5,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Landlord Agent,198.79
T-NJ-2019-0129,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-12,2019-07-12,2019-07-25,rented,3083.05,3114.32,2444.88,351.5,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Tenant Agent,227.81
T-NJ-2019-0129,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-12,2019-07-12,2019-07-25,rented,3083.05,3114.32,2444.88,351.5,Client,melissa.ross1428@example.com,"Ross, Melissa",Landlord,
T-NJ-2019-0129,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-12,2019-07-12,2019-07-25,rented,3083.05,3114.32,2444.88,351.5,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NJ-2019-0129,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2019-06-12,2019-07-12,2019-07-25,rented,3083.05,3114.32,2444.88,351.5,Client,roberto.yates4694@example.com,"Yates, Roberto",Tenant,
T-CT-2019-0133,"666 Romero Wells, Greenwich, CT",CT,Rent,2019-06-07,2019-07-16,2019-08-02,rented,4718.91,4626.5,2687.3,331.23,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Landlord Agent,223.49
T-CT-2019-0133,"666 Romero Wells, Greenwich, CT",CT,Rent,2019-06-07,2019-07-16,2019-08-02,rented,4718.91,4626.5,2687.3,331.23,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Tenant Agent,238.21
T-CT-2019-0133,"666 Romero Wells, Greenwich, CT",CT,Rent,2019-06-07,2019-07-16,2019-08-02,rented,4718.91,4626.5,2687.3,331.23,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Landlord,
T-CT-2019-0133,"666 Romero Wells, Greenwich, CT",CT,Rent,2019-06-07,2019-07-16,2019-08-02,rented,4718.91,4626.5,2687.3,331.23,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-CT-2019-0125,"602 Adriana Cape, Greenwich, CT",CT,Rent,2019-06-08,2019-07-19,,pending rental,4215.72,,,,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Landlord Agent,
T-CT-2019-0125,"602 Adriana Cape, Greenwich, CT",CT,Rent,2019-06-08,2019-07-19,,pending rental,4215.72,,,,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Tenant Agent,
T-CT-2019-0125,"602 Adriana Cape, Greenwich, CT",CT,Rent,2019-06-08,2019-07-19,,pending rental,4215.72,,,,Client,erica.lynch3304@example.com,"Lynch, Erica",Landlord,
T-CT-2019-0125,"602 Adriana Cape, Greenwich, CT",CT,Rent,2019-06-08,2019-07-19,,pending rental,4215.72,,,,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-CT-2019-0125,"602 Adriana Cape, Greenwich, CT",CT,Rent,2019-06-08,2019-07-19,,pending rental,4215.72,,,,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-CT-2019-0021,"810 Johns Ports, Greenwich, CT",CT,Sale,2019-06-18,2019-07-22,2019-09-19,sold,698442.54,694596.13,2680.03,676.89,Agent,tina.ramirez1373@dreamhomes.com,"Ramirez, Tina",Buyer Agent,20498.45
T-CT-2019-0021,"810 Johns Ports, Greenwich, CT",CT,Sale,2019-06-18,2019-07-22,2019-09-19,sold,698442.54,694596.13,2680.03,676.89,Agent,vanessa.gomez6042@dreamhomes.com,"Gomez, Vanessa",Seller Agent,18952.6
